gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
NLRP3,,,no,True,ENSG00000162711,"NACHT, LRR and PYD domains-containing protein 3",Cytoplasm,"phagocyte;elicited macrophage;alternatively activated macrophage;colon macrophage;mononuclear phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;CD14-positive monocyte;intermediate monocyte;myeloid cell",,0.247,0.519,0.519,2828,6060,1.071
NME1,,,no,True,ENSG00000239672,Nucleoside diphosphate kinase A (NDK A) (NDP kinase A),Cytoplasm,T cell;erythroid progenitor cell;proerythroblast;pre-conventional dendritic cell;ON-bipolar cell;rod bipolar cell;retinal cone cell,,13.364,9.298,13.364,153055,108642,-0.523
NPM3,,,no,True,ENSG00000107833,Nucleoplasmin-3,Nucleus,"bone marrow cell;granulocyte monocyte progenitor cell;mast cell;mucosal type mast cell;activated CD4-positive, alpha-beta T cell;pro-T cell",,10.173,8.638,10.173,116511,100934,-0.236
NR4A3,,,no,True,ENSG00000119508,Nuclear receptor subfamily 4 group A member 3 (Mitogen-induced nuclear orphan receptor) (Neuron-derived orphan receptor 1) (Nuclear hormone receptor NOR-1),Nucleus,inflammatory macrophage;dendritic cell;liver dendritic cell;fibroblast of connective tissue of nonglandular part of prostate,,2.019,0.455,2.019,23126,5318,-2.149
NRP1,,,no,True,ENSG00000099250,Neuropilin-1 (Vascular endothelial cell growth factor 165 receptor) (CD antigen CD304),Secreted,epithelial cell;endothelial tip cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;cardiac endothelial cell;plasmacytoid dendritic cell;preadipocyte;brown preadipocyte;kidney interstitial fibroblast;kidney interstitial cell,SEMA3;SEMA4,9.852,10.914,10.914,112831,127524,0.148
NRP2,,,no,True,ENSG00000118257,Neuropilin-2 (Vascular endothelial cell growth factor 165 receptor 2),Membrane,endothelial tip cell;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;endothelial cell of sinusoid;endosteal cell;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;osteoclast;surface ectodermal cell;enteric smooth muscle cell,SEMA3,0.303,0.339,0.339,3471,3962,0.162
NRROS,,,no,True,ENSG00000174004,Transforming growth factor beta activator LRRC33 (Leucine-rich repeat-containing protein 33) (Negative regulator of reactive oxygen species),Cell membrane,eosinophil;common myeloid progenitor,,0.576,0.939,0.939,6593,10970,0.706
NUCB2,,,no,True,ENSG00000070081,Nucleobindin-2 (DNA-binding protein NEFA) (Epididymis secretory protein Li 109) (Gastric cancer antigen Zg4) (Prepronesfatin),Golgi apparatus,"acinar cell of salivary gland;duodenum glandular cell;bone marrow cell;granulocyte monocyte progenitor cell;double-positive, alpha-beta thymocyte;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;immature T cell;thymocyte;double negative thymocyte;promyelocyte;pro-T cell;serous cell of epithelium of bronchus;lung secretory cell",,39.986,33.989,39.986,457957,397154,-0.234
NUDT1,,,no,True,ENSG00000106268,Oxidized purine nucleoside triphosphate hydrolase,Mitochondrion matrix,bone marrow cell;granulocyte monocyte progenitor cell;mature alpha-beta T cell;mucosal invariant T cell;common dendritic progenitor;macrophage dendritic cell progenitor;pre-conventional dendritic cell;hematopoietic precursor cell;early T lineage precursor,,1.819,1.562,1.819,20836,18250,-0.22
NUP214,,,no,True,ENSG00000126883,Nuclear pore complex protein Nup214 (214 kDa nucleoporin) (Nucleoporin Nup214) (Protein CAN),Nucleus,promonocyte,,2.171,2.283,2.283,24867,26679,0.073
OLR1,,,no,True,ENSG00000173391,Oxidized low-density lipoprotein receptor 1 (Ox-LDL receptor 1) (C-type lectin domain family 8 member A) (Lectin-like oxidized LDL receptor 1) (LOX-1) (Lectin-like oxLDL receptor 1) (hLOX-1) (Lectin-type oxidized LDL receptor 1),Cell membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;tissue-resident macrophage;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;lung macrophage;placental villous trophoblast;syncytiotrophoblast cell;hematopoietic cell;granulocyte;basophil;professional antigen presenting cell;myelocyte;granulocytopoietic cell,,0.469,0.76,0.76,5367,8877,0.697
ORC6,,,no,True,ENSG00000091651,Origin recognition complex subunit 6,Nucleus,common dendritic progenitor,,0.367,0.255,0.367,4208,2975,-0.529
OSM,,,no,True,ENSG00000099985,Oncostatin-M (OSM),Secreted,hematopoietic cell;blood cell;granulocyte;basophil;leukocyte;myeloid leukocyte;CD4-positive helper T cell;T-helper 17 cell;exhausted T cell;myeloid cell,OSM,0.149,0.231,0.231,1707,2704,0.635
P2RY12,,,no,True,ENSG00000169313,P2Y purinoceptor 12 (P2Y12) (ADP-glucose receptor) (ADPG-R) (P2T(AC)) (P2Y(AC)) (P2Y(cyc)) (P2Y12 platelet ADP receptor) (P2Y(ADP)) (SP1999),Cell membrane,lens fiber cell;secondary lens fiber;phagocyte;macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell;professional antigen presenting cell,,0.202,0.165,0.202,2317,1932,-0.291
P2RY13,,,no,True,ENSG00000181631,P2Y purinoceptor 13 (P2Y13) (G-protein coupled receptor 86) (G-protein coupled receptor 94),Cell membrane,microglial cell;mononuclear phagocyte;blood cell;granulocyte;Langerhans cell,,0.475,0.575,0.575,5442,6715,0.274
PADI4,,,no,True,ENSG00000159339,Protein-arginine deiminase type-4,Cytoplasm,blood cell;granulocyte;basophil;neutrophil;immature neutrophil;intermediate monocyte;promonocyte;promyelocyte;myelocyte;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell,,0.074,0.043,0.074,846,504,-0.776
PAK1,,,no,True,ENSG00000149269,Serine/threonine-protein kinase PAK 1,Cytoplasm,Langerhans cell;promonocyte,,7.519,7.94,7.94,86117,92771,0.078
PAK2,,,no,True,ENSG00000180370,Serine/threonine-protein kinase PAK 2,Nucleus,"CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;common dendritic progenitor",,13.34,12.568,13.34,152781,146855,-0.086
PAPPA,,,no,True,ENSG00000182752,Pappalysin-1,Secreted,kidney collecting duct epithelial cell;kidney collecting duct principal cell;corneal endothelial cell;renal principal cell;follicular dendritic cell;trophoblast giant cell;preadipocyte;brown preadipocyte;mesothelial fibroblast;kidney collecting duct cell,,0.374,0.327,0.374,4279,3817,-0.194
PARK7,,,no,True,ENSG00000116288,Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1),Cell membrane,pancreatic D cell;professional antigen presenting cell;dendritic cell,,29.466,25.573,29.466,337473,298811,-0.204
PCNA,,,no,True,ENSG00000132646,Proliferating cell nuclear antigen (PCNA) (Cyclin),Nucleus,alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;primitive red blood cell;pre-conventional dendritic cell,,8.72,8.294,8.72,99873,96918,-0.072
PDE4A,,,no,True,ENSG00000065989,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",Cytoplasm,Langerhans cell,,1.916,1.711,1.916,21939,19990,-0.163
PDE4B,,,no,True,ENSG00000184588,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",Cytoplasm,lung endothelial cell;endothelial cell;endothelial cell of vascular tree;retinal pigment epithelial cell;inflammatory macrophage;neuron associated cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;glial cell;macroglial cell;astrocyte;Bergmann glial cell;oligodendrocyte;retina horizontal cell,,0.647,0.731,0.731,7409,8546,0.177
PDGFA,,,no,True,ENSG00000197461,Platelet-derived growth factor subunit A (PDGF subunit A) (PDGF-1) (Platelet-derived growth factor A chain) (Platelet-derived growth factor alpha polypeptide),Secreted,"paneth cell of epithelium of small intestine;CD14-positive, CD16-negative classical monocyte;myometrial cell;CD14-positive, CD16-positive monocyte",PDGF,21.946,19.66,21.946,251350,229716,-0.159
PDLIM4,,,no,True,ENSG00000131435,PDZ and LIM domain protein 4 (LIM protein RIL) (Reversion-induced LIM protein),Cytoplasm,epithelial cell of stratum germinativum of esophagus;myoepithelial cell;myoepithelial cell of mammary gland;mesothelial cell of pleura;pancreatic D cell;epithelial cell of urethra;follicular dendritic cell,,0.412,0.286,0.412,4724,3347,-0.526
PECAM1,,,no,True,ENSG00000261371,Platelet endothelial cell adhesion molecule (PECAM-1) (EndoCAM) (GPIIA') (PECA1) (CD antigen CD31),Cell membrane,"epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;cardiac endothelial cell;endocardial cell;surface ectodermal cell;non-classical monocyte;CD14-low, CD16-positive monocyte",PECAM1;PECAM2,4.026,6.915,6.915,46106,80801,0.781
PFKFB3,,,no,True,ENSG00000170525,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 (6PF-2-K/Fru-2,6-P2ase 3) (PFK/FBPase 3) (6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme) (Renal carcinoma antigen NY-REN-56) (iPFK-2)",,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;kidney loop of Henle thin ascending limb epithelial cell;secondary lens fiber;kidney loop of Henle thin descending limb epithelial cell;inflammatory macrophage;liver dendritic cell;fat cell;subcutaneous fat cell;adipocyte of breast;kidney collecting duct cell,,4.454,5.828,5.828,51016,68099,0.388
PHLDA3,,,no,True,ENSG00000174307,Pleckstrin homology-like domain family A member 3 (TDAG51/Ipl homolog 1),Cytoplasm,urothelial cell;epithelial cell of urethra;alveolar macrophage;lung macrophage;bladder cell,,0.751,0.822,0.822,8597,9607,0.131
PICALM,,,no,True,ENSG00000073921,Phosphatidylinositol-binding clathrin assembly protein (Clathrin assembly lymphoid myeloid leukemia protein),Cell membrane,renal beta-intercalated cell;central nervous system macrophage,,15.098,16.316,16.316,172922,190648,0.112
PILRA,,,no,True,ENSG00000085514,Paired immunoglobulin-like type 2 receptor alpha (Cell surface receptor FDF03) (Inhibitory receptor PILR-alpha),Secreted,"phagocyte;macrophage;alveolar macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;professional antigen presenting cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell",CD99,0.401,0.596,0.596,4588,6968,0.574
PLA2G7,,,no,True,ENSG00000146070,Platelet-activating factor acetylhydrolase (PAF acetylhydrolase),Secreted,colon macrophage;Hofbauer cell;mononuclear phagocyte;intermediate monocyte,,0.202,0.25,0.25,2319,2924,0.306
PLAUR,,,no,True,ENSG00000011422,Urokinase plasminogen activator surface receptor (U-PAR) (uPAR) (Monocyte activation antigen Mo3) (CD antigen CD87),Cell membrane,epithelial cell of lacrimal sac;epithelial cell of uterus;epithelial cell of urethra;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;hematopoietic cell;blood cell;granulocyte;leukocyte;liver dendritic cell;myeloid leukocyte;myeloid cell,VTN;PLAU,3.688,4.487,4.487,42234,52425,0.283
PLEKHO1,,,no,True,ENSG00000023902,Pleckstrin homology domain-containing family O member 1 (PH domain-containing family O member 1) (C-Jun-binding protein) (JBP) (Casein kinase 2-interacting protein 1) (CK2-interacting protein 1) (CKIP-1) (Osteoclast maturation-associated gene 120 protein),Cell membrane,"myometrial cell;platelet;dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell",,1.996,3.188,3.188,22857,37250,0.676
PLIN2,,,no,True,ENSG00000147872,Perilipin-2 (Adipophilin) (Adipose differentiation-related protein) (ADRP),Membrane,elicited macrophage;alternatively activated macrophage;extravillous trophoblast;basophil;mast cell;mucosal type mast cell;fibroblast of breast;adventitial cell,,3.297,3.076,3.297,37764,35946,-0.1
PLP2,,,no,True,ENSG00000102007,Proteolipid protein 2 (Differentiation-dependent protein A4) (Intestinal membrane A4 protein),Membrane,"professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human",,23.502,23.027,23.502,269171,269060,-0.03
PLSCR1,,,no,True,ENSG00000188313,Phospholipid scramblase 1 (PL scramblase 1) (Ca(2+)-dependent phospholipid scramblase 1) (Erythrocyte phospholipid scramblase) (Mg(2+)-dependent nuclease),Cell membrane,liver dendritic cell,,10.849,9.476,10.849,124252,110720,-0.195
PLTP,,,no,True,ENSG00000100979,Phospholipid transfer protein (Lipid transfer protein II),Secreted,ciliated epithelial cell;multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;endosteal cell;alternatively activated macrophage;Hofbauer cell;keratocyte,,4.835,5.514,5.514,55373,64430,0.19
PNPLA6,,,no,True,ENSG00000032444,Patatin-like phospholipase domain-containing protein 6,Endoplasmic reticulum membrane,alveolar macrophage;lung macrophage;basophil,,5.31,6.192,6.192,60820,72350,0.222
POLD1,,,no,True,ENSG00000062822,DNA polymerase delta catalytic subunit,Nucleus,professional antigen presenting cell;dendritic cell;B cell,,1.573,1.902,1.902,18012,22224,0.274
POLR2E,,,no,True,ENSG00000099817,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (DNA-directed RNA polymerase II 23 kDa polypeptide) (DNA-directed RNA polymerase II subunit E) (RPB5 homolog) (XAP4)",Nucleus,macrophage dendritic cell progenitor;pre-conventional dendritic cell,,3.112,2.282,3.112,35639,26660,-0.448
POU2F2,,,no,True,ENSG00000028277,"POU domain, class 2, transcription factor 2 (Lymphoid-restricted immunoglobulin octamer-binding protein NF-A2) (Octamer-binding protein 2) (Oct-2) (Octamer-binding transcription factor 2) (OTF-2)",Cytoplasm,"mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;B-1a B cell;B-1b B cell;germinal center B cell;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;B cell;peripheral blood mononuclear cell",,0.307,0.411,0.411,3517,4801,0.42
PPARG,,,no,True,ENSG00000132170,Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3),Nucleus;Cytoplasm,renal beta-intercalated cell;taste receptor cell;alveolar macrophage;lung macrophage;preadipocyte;fat cell;white fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;papillary tips cell;sebaceous gland cell,DHEAS,0.874,0.929,0.929,10009,10851,0.088
PPP1CA,,,no,True,ENSG00000172531,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit (PP-1A),Cytoplasm,large pre-B-II cell;pre-conventional dendritic cell,,16.15,16.684,16.684,184968,194948,0.047
PRCP,,,no,True,ENSG00000137509,Lysosomal Pro-X carboxypeptidase,Lysosome,endothelial tip cell;retinal blood vessel endothelial cell;gut endothelial cell;endocardial cell;follicular dendritic cell,,8.403,8.366,8.403,96242,97758,-0.006
PRG2,,,no,True,ENSG00000186652,Bone marrow proteoglycan (BMPG) (Proteoglycan 2),Cytoplasmic vesicle,basophil;eosinophil;mast cell;promyelocyte;basophil mast progenitor cell;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell,,0.028,0.011,0.028,316,133,-1.277
PRMT9,,,no,True,ENSG00000164169,Protein arginine N-methyltransferase 9 (Protein arginine N-methyltransferase 10),Cytoplasm,"mononuclear phagocyte;decidual natural killer cell, human;group 2 innate lymphoid cell;group 3 innate lymphoid cell;early T lineage precursor",,1.264,1.376,1.376,14478,16078,0.122
PRTN3,,,no,True,ENSG00000196415,Myeloblastin,Cytoplasmic granule,bone marrow cell;granulocyte monocyte progenitor cell;neutrophil;immature neutrophil;promonocyte;promyelocyte;myelocyte;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor,,0.028,0.012,0.028,320,144,-1.181
PSMA6,,,no,True,ENSG00000100902,Proteasome subunit alpha type-6 (27 kDa prosomal protein) (PROS-27) (p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain),Cytoplasm,"professional antigen presenting cell;dendritic cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;early lymphoid progenitor;common lymphoid progenitor",,13.452,13.306,13.452,154070,155481,-0.016
PTAFR,,,no,True,ENSG00000169403,Platelet-activating factor receptor (PAF-R) (PAFr),Cell membrane,phagocyte;immature neutrophil,,1.264,1.649,1.649,14478,19272,0.384
